"statecode","countycode","v044_numerator","v044_denominator","v044_rawvalue","v044_cilow","v044_cihigh"
"44","007",153003,30271,5.05444154471276,4.87017644747872,5.2387066419468
"44","009",200878,46482,4.32162987823243,3.9175608889171,4.72569886754777
"45","000",137096,28889,4.74561251687494,4.67001461283663,4.82121042091324
"45","001",118799,21868,5.43254984452168,4.37353290051308,6.49156678853027
"45","003",135211,29818,4.53454289355423,4.11776474331102,4.95132104379744
"45","005",87667,14061,6.23476281914515,3.89629152118219,8.57323411710812
"45","007",127959,27715,4.61695832581634,4.25800878374551,4.97590786788718
"45","009",94107,13973,6.73491734058541,5.43214664421501,8.03768803695582
"45","011",104004,15363,6.76977152899824,5.30521530584335,8.23432775215313
"45","013",168838,41013,4.11669470655646,3.73784454804398,4.49554486506894
"45","015",146850,38905,3.77457910294307,3.51238492905828,4.03677327682786
"45","017",118283,22164,5.33671719906154,3.32556205377293,7.34787234435015
"45","019",183134,35817,5.11304687718123,4.89596696385636,5.3301267905061
"45","021",100080,21857,4.57885345655854,3.92868849794915,5.22901841516793
"45","023",96394,21507,4.48198261031292,3.74029944824487,5.22366577238097
"45","025",102668,19893,5.16101141104911,4.19738853318756,6.12463428891066
"45","027",104408,20527,5.08637404394212,4.54413081092197,5.62861727696228
"45","029",109776,20990,5.22991900905193,4.33840184613995,6.12143617196391
"45","031",106947,19146,5.58586649952993,4.80688971996347,6.36484327909639
"45","033",96616,18933,5.103047588866,4.00085962862766,6.20523554910434
"45","035",150116,37032,4.05368330092893,3.67423918524714,4.43312741661071
"45","037",140243,22982,6.1022974501784,4.84271911499321,7.36187578536359
"45","039",112888,20102,5.61575962590787,4.44432619316749,6.78719305864825
"45","041",122513,21922,5.58858680777301,5.05262949898353,6.12454411656249
"45","043",138284,29948,4.61747028182182,4.03916167231112,5.19577889133253
"45","045",152013,34231,4.4407992755105,4.26138079366392,4.62021775735709
"45","047",109260,22606,4.83323011589843,4.39261482418575,5.27384540761111
"45","049",88738,19073,4.65254548314371,3.38039272003544,5.92469824625198
"45","051",123564,29454,4.19515176206967,3.99728986791624,4.3930136562231
"45","053",120970,26109,4.63326822168601,3.02487015163182,6.24166629174019
"45","055",131086,30047,4.36269843911206,3.90907101013257,4.81632586809154
"45","057",158740,32438,4.89364325790739,4.1880115481826,5.59927496763219
"45","059",107344,23662,4.5365565040994,4.01985766950038,5.05325533869842
"45","061",86195,17865,4.82479708928072,3.94477101244165,5.70482316611979
"45","063",142027,35116,4.04450962524206,3.82654488515365,4.26247436533046
"45","065",104281,21514,4.84712280375569,4.19805979866655,5.49618580884484
"45","067",72809,15061,4.83427395259279,3.98151993021486,5.68702797497072
"45","069",81854,13803,5.93016011012099,4.88229996626427,6.9780202539777
"45","071",112304,25406,4.4203731402031,3.8114541294125,5.02929215099371
"45","073",131487,25399,5.17685735658884,4.58944597960901,5.76426873356867
"45","075",102584,15953,6.43038926847615,5.61127803482464,7.24950050212766
"45","077",120535,25032,4.81523649728348,4.4149352162832,5.21553777828375
"45","079",133455,26801,4.97947837767247,4.63020385621443,5.32875289913052
"45","081",112092,23024,4.8684850590688,4.04173744308365,5.69523267505394
"45","083",126850,29545,4.29345066847182,4.04520965008958,4.54169168685406
"45","085",113138,21714,5.21037118909459,4.54954483976925,5.87119753841994
"45","087",88159,18554,4.75148216018109,4.27204214332878,5.23092217703341
"45","089",89335,13655,6.5422922006591,5.25209542040026,7.83248898091793
"45","091",167017,40489,4.12499691274173,3.90278627822754,4.34720754725592
"46","000",137651,33503,4.10861713876369,3.99401253958845,4.22322173793893
"46","003",122714,31700,3.87110410094637,2.62153442556562,5.12067377632712
"46","005",121288,28915,4.19463946048764,3.28405323776048,5.10522568321479
"46","007",98000,13278,7.38062961289351,3.38572206045491,11.3755371653321
"46","009",113011,29184,3.87236156798246,3.06969501106437,4.67502812490055
"46","011",134688,32271,4.1736543645998,3.48705711717283,4.86025161202676
"46","013",136654,28943,4.72148706077463,4.08071543930852,5.36225868224073
"46","015",128621,28100,4.57725978647687,3.5883519320604,5.56616764089333
"46","017",92158,11294,8.15990791570746,4.54977490654021,11.7700409248747
"46","019",139877,27427,5.09997447770445,3.55553721763205,6.64441173777686
"46","021",137100,31000,4.42258064516129,2.23051928911665,6.61464200120593
"46","023",124614,24155,5.15893189815773,3.89038179653011,6.42748199978535
"46","025",118563,32245,3.67694216157544,3.14553005310146,4.20835427004942
"46","027",115922,19575,5.92194125159642,3.28539907279866,8.55848343039419
"46","029",122923,33100,3.71368580060423,3.15100339487853,4.27636820632992
"46","031",105925,15906,6.65943669055702,5.08502933980267,8.23384404131137
"46","033",146869,35456,4.14228903429603,2.44790156544119,5.83667650315087
"46","035",122750,26592,4.61604993983153,3.45298730953541,5.77911257012765
"46","037",134471,30172,4.45681426488135,3.75558557201693,5.15804295774576
"46","039",141530,31609,4.47752222468284,3.24586262464155,5.70918182472414
"46","041",109313,20467,5.34093907265354,4.08461429106396,6.59726385424312
"46","043",151500,31867,4.75413437097938,3.91872346575312,5.58954527620564
"46","045",150962,35500,4.25245070422535,2.76964669618924,5.73525471226146
"46","047",122453,28433,4.30672106355291,3.16938615855259,5.44405596855324
"46","049",133250,23773,5.60509822067051,3.34319753491386,7.86699890642716
"46","051",129187,27494,4.69873426929512,3.50818048742072,5.88928805116952
"46","053",122518,29500,4.15315254237288,3.29296293444468,5.01334215030108
"46","055",141333,32371,4.36603750270304,1.03902965830968,7.6930453470964
"46","057",129333,43944,2.94313216821409,2.64480382233825,3.24146051408993
"46","059",139423,30375,4.59005761316872,3.85512091048594,5.32499431585151
"46","061",144407,42417,3.40446047575265,2.56104846652475,4.24787248498054
"46","063",126750,45717,2.77249163330927,1.88989154460839,3.65509172201015
"46","065",142425,35490,4.01310228233305,3.11772900666779,4.90847555799832
"46","067",140027,35170,3.98143303952232,3.20275614256483,4.76010993647981
"46","069",155857,33375,4.66987265917603,2.13093716912507,7.20880814922699
"46","071",83750,9286,9.01895326297652,2.4379738003317,15.5999327256213
"46","073",127442,32813,3.8838874836193,2.84982244520368,4.91795252203492
"46","075",115571,28000,4.12753571428571,1.25193420285742,7.00313722571401
"46","077",125311,34944,3.58605196886447,2.8497190616192,4.32238487610974
"46","079",139689,29670,4.70808897876643,3.36461141102643,6.05156654650643
"46","081",130929,29619,4.42043958270029,3.61499275213842,5.22588641326217
"46","083",168272,50604,3.32527072958659,2.9793912011336,3.67115025803959
"46","085",140370,27000,5.19888888888889,3.21185685250077,7.18592092527701
"46","087",141200,40791,3.46154789046603,3.07117518579474,3.85192059513733
"46","089",137813,29375,4.69150638297872,3.31328132807679,6.06973143788066
"46","091",135810,36462,3.72469968734573,2.95599750289677,4.49340187179469
"46","093",138259,40478,3.41565788823558,2.87944375846457,3.9518720180066
"46","095",99268,24846,3.99533124044112,0.513565356416263,7.47709712446597
"46","097",127150,33417,3.80494957656283,2.4645188085744,5.14538034455126
"46","099",144664,36842,3.92660550458716,3.72683810602873,4.12637290314558
"46","101",141654,30780,4.60214424951267,3.05898603142355,6.14530246760179
"46","102",85675,11228,7.63047737798361,5.98697173752578,9.27398301844144
"46","103",132527,33821,3.91848259956832,3.62678427872389,4.21018092041274
"46","105",135344,28536,4.74292122231567,3.95357122832432,5.53227121630703
"46","107",122484,35857,3.41590205538667,2.1591222199374,4.67268189083595
"46","109",123654,30512,4.05263502884111,3.45846748933756,4.64680256834467
"46","111",125594,33500,3.74907462686567,2.88757965352132,4.61056960021002
"46","115",123658,32280,3.83079306071871,3.27734762397295,4.38423849746448
"46","117",148516,32472,4.57366346390737,2.85349763273683,6.2938292950779
"46","119",138500,45844,3.02111508594363,2.35059130114064,3.69163887074663
"46","121",82611,12531,6.59253052429974,4.17150712644119,9.01355392215829
"46","123",116422,23826,4.88634265088559,4.07524537765111,5.69743992412007
"46","125",135121,35312,3.8264895786135,3.33663978048035,4.31633937674665
"46","127",173190,42782,4.04819784021317,3.45743024754788,4.63896543287847
"46","129",123750,28527,4.33799558313177,3.307633784222,5.36835738204154
"46","135",131985,34416,3.83498953974895,3.31774346259414,4.35223561690376
"46","137",126429,17813,7.09756919104025,4.11657218264614,10.0785661994344
"47","000",136546,29690,4.5990569215224,4.53948569037356,4.65862815267124
"47","001",129969,28387,4.57846901750801,3.8419907983313,5.31494723668473
"47","003",118468,31849,3.7196772269145,3.22332103977143,4.21603341405757
"47","005",96294,23898,4.0293748430831,3.1340390815611,4.9247106046051
"47","007",104536,19971,5.23438986530469,3.90631964807428,6.56246008253511
"47","009",138481,38150,3.62990825688073,3.38878061919416,3.8710358945673
"47","011",122443,28650,4.27375218150087,3.94492129001593,4.60258307298582
"47","013",100196,20517,4.88355997465516,4.23274048856274,5.53437946074759
"47","015",116297,21589,5.38686368057807,4.01481382161215,6.75891353954399
"47","017",102064,20764,4.91543055287998,4.21514797091415,5.61571313484582
"47","019",100266,20383,4.91909924937448,4.40353240218823,5.43466609656073
"47","021",147613,41228,3.58040651984088,3.1019336562595,4.05887938342227
"47","023",115841,22256,5.20493350107836,4.03803191742031,6.37183508473641
"47","025",100838,20456,4.92950723504106,4.10988730020626,5.74912716987587
"47","027",91630,16303,5.62043795620438,4.21840654243347,7.02246936997529
"47","029",93495,21739,4.30079580477483,3.82150512666752,4.78008648288214
"47","031",110383,28874,3.82292027429521,3.38792330539782,4.2579172431926
"47","033",115208,24713,4.66183789908145,3.64795508711131,5.6757207110516
"47","035",105387,28700,3.67202090592335,3.26868646603407,4.07535534581262
"47","037",155271,35188,4.41261225417756,4.253063447746,4.57216106060912
"47","039",95017,17146,5.54164236556631,3.44796203023586,7.63532270089676
"47","041",110335,21960,5.02436247723133,4.1188777836134,5.92984717084926
"47","043",135560,38905,3.48438504048323,3.06166259878528,3.90710748218117
"47","045",113904,22368,5.09227467811159,4.05426647525815,6.13028288096503
"47","047",155546,34373,4.52523783201932,3.98317183379881,5.06730383023982
"47","049",87832,17301,5.07670076874169,3.96814848452221,6.18525305296117
"47","051",124241,28890,4.30048459674628,3.91299086378643,4.68797832970612
"47","053",114535,24701,4.6368568074167,4.03530873992658,5.23840487490683
"47","055",131265,28355,4.62934226767766,3.9591249399037,5.29955959545161
"47","057",105697,20463,5.1652739090065,4.16771548259079,6.16283233542221
"47","059",107470,23191,4.63412530723125,3.95184526841568,5.31640534604683
"47","061",80378,22189,3.62242552616161,2.57492469985696,4.66992635246626
"47","063",112093,22480,4.98634341637011,4.13826108718834,5.83442574555187
"47","065",149217,32943,4.52955104271014,4.30840819110349,4.75069389431678
"47","067",83400,13545,6.15725359911406,4.50339554015239,7.81111165807574
"47","069",94331,20253,4.65763096825162,3.70427274977954,5.6109891867237
"47","071",104539,18856,5.54407085277896,4.45152856179653,6.63661314376138
"47","073",105434,23579,4.47152126892574,3.87487548989043,5.06816704796104
"47","075",105012,18088,5.80561698363556,4.6615319600353,6.94970200723582
"47","077",109429,21429,5.10658453497597,4.24105483190271,5.97211423804923
"47","079",101238,21800,4.64394495412844,4.0946111528425,5.19327875541438
"47","081",114457,32173,3.55754825474777,2.99455827732735,4.12053823216819
"47","083",108119,31289,3.45549554156413,2.58867405513687,4.32231702799139
"47","085",119300,27857,4.28258606454392,3.6114222786801,4.95374985040774
"47","087",110278,19449,5.67011157385984,4.61147135300595,6.72875179471373
"47","089",118466,31201,3.79686548508061,3.2948871905565,4.29884377960471
"47","091",102768,23855,4.30802766715573,3.60862100416033,5.00743433015114
"47","093",145823,31886,4.57326099228502,4.37374954459302,4.77277243997702
"47","095",78959,11124,7.09807623157138,4.56508065924359,9.63107180389916
"47","097",101461,18267,5.55433295012865,4.53153603850386,6.57712986175343
"47","099",107649,22193,4.85058351732528,4.24387610109635,5.45729093355421
"47","101",117553,19288,6.09461841559519,4.55485563968546,7.63438119150492
"47","103",124739,26295,4.74382962540407,3.76367102242238,5.72398822838576
"47","105",145671,36786,3.95995759256239,3.58601675377173,4.33389843135304
"47","107",119683,27787,4.30715802353619,3.83724418242095,4.77707186465142
"47","109",104014,24408,4.26147164863979,3.61488828050137,4.90805501677821
"47","111",108466,26933,4.02725281253481,3.02926961274523,5.02523601232439
"47","113",119612,24128,4.95739389920424,4.39652785519764,5.51825994321084
"47","115",117277,24811,4.72681471927774,4.15496235960507,5.29866707895041
"47","117",129414,34415,3.76039517652187,3.2520837644275,4.26870658861624
"47","119",138800,33425,4.1525804038893,3.52753486263241,4.7776259451462
"47","121",116471,21981,5.29871252445294,3.99939446929003,6.59803057961584
"47","123",106521,21631,4.9244602653599,4.37348669687188,5.47543383384792
"47","125",133328,36586,3.644235499918,3.40370229063332,3.88476870920268
"47","127",124833,29445,4.23953132959755,3.42117749545933,5.05788516373578
"47","129",111809,24575,4.54970498474059,3.67239062767268,5.4270193418085
"47","131",102857,21614,4.75881373184047,4.05237738255155,5.4652500811294
"47","133",102676,20520,5.0037037037037,4.19755544032045,5.80985196708696
"47","135",113537,23679,4.79483930909244,3.43462550624952,6.15505311193537
"47","137",97700,16468,5.93271799854263,3.32140988048516,8.54402611660009
"47","139",120986,22417,5.39706472766204,4.3992801191257,6.39484933619838
"47","141",119449,22651,5.27345371065295,4.77984633690155,5.76706108440436
"47","143",103490,21843,4.73790230279723,3.61399399129026,5.86181061430421
"47","145",135742,29371,4.62163358414763,3.90587933342117,5.33738783487409
"47","147",142244,39646,3.58785249457701,3.34066532239783,3.83503966675618
"47","149",150477,43566,3.45400082633246,3.29068865865415,3.61731299401077
"47","151",89844,16680,5.3863309352518,4.22806927225614,6.54459259824746
"47","153",102381,20188,5.07137903705171,3.81365465218895,6.32910342191448
"47","155",120853,28013,4.31417556134652,3.86954328449474,4.7588078381983
"47","157",137608,25636,5.36776408176002,5.13473566856598,5.60079249495407
"47","159",125472,33448,3.75125568045922,2.88144403223856,4.62106732867988
"47","161",118252,23265,5.08282828282828,3.8126238000525,6.35303276560407
"47","163",118360,25209,4.69514855805466,4.30841203619194,5.08188507991738
"47","165",160733,39583,4.06065735290402,3.76955390494245,4.35176080086559
"47","167",139379,32055,4.34812041803151,3.68278939311428,5.01345144294874
"47","169",118927,32235,3.68937490305568,2.82427994176671,4.55446986434466
"47","171",109327,21896,4.99301242236025,4.06714734013795,5.91887750458255
"47","173",120138,23372,5.14025329454048,3.78147132326946,6.49903526581149
"47","175",118253,25391,4.6572801386318,3.51520926757722,5.79935100968637
"47","177",103555,25319,4.09001145384889,3.49933502303887,4.68068788465891
"47","179",125882,25385,4.95891274374631,4.42957126798949,5.48825421950312
"47","181",100144,17740,5.64509582863585,4.46719636595268,6.82299529131902
"47","183",101692,23155,4.39179442884906,3.92670942918018,4.85687942851794
"47","185",99680,25355,3.93137448235062,3.37312861612994,4.4896203485713
"47","187",250001,62108,NA,NA,NA
"47","189",173550,45697,3.79784230912314,3.58410712111248,4.0115774971338
"48","000",157770,32815,4.80786225811367,4.77215460334619,4.84356991288114
"48","001",117708,26379,4.46218582963721,3.92033715425878,5.00403450501564
"48","003",152152,27516,5.52958278819596,3.19678336465056,7.86238221174136
"48","005",117813,25555,4.61017413422031,4.01778085623477,5.20256741220585
"48","007",131025,26579,4.92964370367583,3.96388844900049,5.89539895835118
"48","009",138933,35161,3.95133813031484,2.97949102294173,4.92318523768795
"48","011",130094,41056,3.16869641465316,2.55518784337696,3.78220498592935
"48","013",129485,23525,5.50414452709883,3.94613733277816,7.0621517214195
"48","015",153075,32526,4.70623501199041,3.98404910225785,5.42842092172296
"48","017",119185,20427,5.83467959073775,3.15801972310723,8.51133945836827
"48","019",134785,31660,4.25726468730259,3.37416273966868,5.1403666349365
"48","021",154663,38952,3.97060484699117,3.63991450660415,4.30129518737818
"48","023",93750,20915,4.48242887879512,3.37223594619705,5.5926218113932
"48","025",103572,19990,5.18119059529765,3.45091359420149,6.9114675963938
"48","027",126833,29847,4.24943880456997,4.01748284374559,4.48139476539436
"48","029",143147,31026,4.61377554309289,4.50924659889375,4.71830448729203
"48","031",170765,39738,4.29727213246766,3.60995207335537,4.98459219157995
"48","033",155842,32028,4.86580492069439,0.8619616077527,8.86964823363608
"48","035",127866,31628,4.04281016820539,3.40869987055257,4.6769204658582
"48","037",123300,22297,5.52989191371036,4.95707939242912,6.10270443499161
"48","039",184029,43928,4.18933254416318,3.98194234362986,4.39672274469649
"48","041",133081,21257,6.26057298772169,5.77063828369399,6.75050769174939
"48","043",118158,26265,4.49868646487721,3.32755095201856,5.66982197773587
"48","045",114000,15085,7.55717600265164,3.04094839545108,12.0734036098522
"48","047",106756,14576,7.32409440175631,0,15.3804531686468
"48","049",109200,23310,4.68468468468468,3.74638411776013,5.62298525160924
"48","051",128682,33850,3.80153618906942,3.19085721509944,4.4122151630394
"48","053",149307,39476,3.78222210963623,3.38488193702256,4.17956228224991
"48","055",125384,32753,3.82816841205386,3.23712742094334,4.41920940316438
"48","057",148935,37948,3.92471276483609,3.31146937623602,4.53795615343617
"48","059",121973,34605,3.52472186100275,2.9223518030136,4.12709191899189
"48","061",107302,20176,5.31829896907217,4.99697589897519,5.63962203916914
"48","063",124056,24285,5.10833848054355,4.15613847702422,6.06053848406287
"48","065",150500,31256,4.81507550550294,3.45116248647044,6.17898852453544
"48","067",110377,21000,5.25604761904762,3.96982976570588,6.54226547238936
"48","069",113806,21024,5.41314687975647,3.18122107267138,7.64507268684156
"48","071",187699,44690,4.20002237637055,2.50966680432813,5.89037794841298
"48","073",123230,25293,4.87209899972324,4.12706371771731,5.61713428172918
"48","075",119269,17833,6.68810631974429,0.270591774029252,13.1056208654593
"48","077",142678,34622,4.12102131592629,3.29445506660205,4.94758756525053
"48","079",88000,19726,4.46111730710737,3.41571322480678,5.50652138940796
"48","081",90010,21931,4.10423601294971,3.14975676583009,5.05871526006933
"48","083",97047,19284,5.03251400124456,3.93724297218126,6.12778503030785
"48","085",226149,55866,4.04806143271399,3.92554592828616,4.17057693714183
"48","087",111154,32500,3.42012307692308,1.82214420125196,5.01810195259419
"48","089",146370,31079,4.70961099134464,3.38581737582762,6.03340460686166
"48","091",190923,45431,4.20248288613502,3.84537964383892,4.55958612843111
"48","093",123611,25106,4.92356408826575,3.50788218531755,6.33924599121396
"48","095",111450,28878,3.85933928942448,2.84475777511668,4.87392080373227
"48","097",150862,34422,4.38272035326245,3.84866626177385,4.91677444475105
"48","099",120909,32002,3.77817011436785,3.33864119243135,4.21769903630436
"48","101",100333,15289,6.56243050559226,2.68314505547891,10.4417159557056
"48","103",127160,28885,4.4022849229704,2.81082793991232,5.99374190602848
"48","105",145174,35822,4.05264920998269,0,8.83399662894422
"48","107",98655,23932,4.12230486378071,3.56154220536896,4.68306752219246
"48","109",100488,19908,5.04761904761905,1.1595931127968,8.93564498244129
"48","111",96831,37689,2.5692111756746,1.03021383759484,4.10820851375436
"48","113",152844,34636,4.41286522693152,4.29807194321915,4.52765851064388
"48","115",111611,18574,6.00899106277592,4.5495744091058,7.46840771644605
"48","117",115967,29209,3.97024889588825,2.91573115720154,5.02476663457497
"48","119",131986,22762,5.79852385554872,4.67950537452856,6.91754233656889
"48","121",210288,51576,4.07724523033969,3.96549899431902,4.18899146636037
"48","123",113859,23264,4.89421423658872,4.1211988709414,5.66722960223604
"48","125",111000,22815,4.86522024983563,3.61278228062374,6.11765821904753
"48","127",109983,11305,9.72870411322424,7.82550068299004,11.6319075434584
"48","129",103750,24583,4.22039620876215,2.5484122137123,5.892380203812
"48","131",95041,14273,6.65879632873257,2.51226160374608,10.8053310537191
"48","133",114519,23579,4.85682174816574,3.97374678556385,5.73989671076763
"48","135",140789,28458,4.94725560475086,4.34179053184048,5.55272067766124
"48","137",81350,12082,6.73315676212548,0,14.8004069701729
"48","139",169396,45557,3.71833088219154,3.50953368872121,3.92712807566188
"48","141",117651,23534,4.9991926574318,4.80151062087495,5.19687469398865
"48","143",125710,24902,5.04818890048992,4.16873098884169,5.92764681213815
"48","145",112802,23858,4.72805767457457,3.54727483601811,5.90884051313102
"48","147",143039,28944,4.94192233278054,4.34346381282572,5.54038085273536
"48","149",135100,31474,4.29243184850988,3.77450672394715,4.81035697307262
"48","151",114567,28614,4.00387921996226,2.85187512490276,5.15588331502175
"48","153",126660,19145,6.61582658657613,3.5238666233952,9.70778654975706
"48","155",145250,26132,5.5583193020052,2.19404669597469,8.92259190803572
"48","157",209856,50161,4.18364865134268,4.00397836899985,4.3633189336855
"48","159",148913,35343,4.21336615454263,3.56933618005575,4.8573961290295
"48","161",130000,26906,4.83163606630491,3.92445760783674,5.73881452477309
"48","163",110243,18706,5.89345664492676,2.16258624861787,9.62432704123565
"48","165",152802,31203,4.89702913181425,3.88846439460661,5.90559386902188
"48","167",172206,33051,5.2103113370246,4.84767423892601,5.57294843512319
"48","169",109721,26703,4.10893907051642,2.32538038200546,5.89249775902738
"48","171",164765,34996,4.70810949822837,3.72449807476889,5.69172092168785
"48","173",188409,27429,6.86897079733129,3.49415945163499,10.2437821430276
"48","175",136833,21551,6.34926453528839,3.64073055989604,9.05779851068074
"48","177",113044,20982,5.38766561814889,3.97054672695034,6.80478450934744
"48","179",134039,27276,4.91417363249743,4.13207818458458,5.69626908041029
"48","181",138657,33710,4.11323049540196,3.66347369351698,4.56298729728694
"48","183",127089,28555,4.45067413762914,4.15064064195609,4.75070763330219
"48","185",124962,28611,4.3676208451295,3.51743511113794,5.21780657912105
"48","187",166403,42072,3.95519585472523,3.64434524384064,4.26604646560983
"48","189",100242,21201,4.72817319937739,3.9323610943592,5.52398530439557
"48","191",93367,21350,4.37316159250585,2.54674417348614,6.19957901152557
"48","193",118621,22593,5.25034302660116,3.89605485847964,6.60463119472268
"48","195",132929,32591,4.07870270933693,2.869891032522,5.28751438615186
"48","197",128846,27632,4.66292704111175,2.87207177660151,6.453782305622
"48","199",152324,31911,4.7734010215913,3.97912656053323,5.56767548264937
"48","201",156195,31496,4.95920116840234,4.88082234151269,5.03757999529198
"48","203",125929,25818,4.87756603919746,4.20884819077611,5.54628388761881
"48","205",142425,46240,3.08012543252595,2.26351070109053,3.89674016396137
"48","207",127694,27324,4.6733274776753,2.90859951218848,6.43805544316213
"48","209",170309,36647,4.64728354299124,4.2596159458992,5.03495114008328
"48","211",132661,26757,4.95799230108009,4.08061732914966,5.83536727301052
"48","213",126428,27171,4.65304920687498,4.10841316227001,5.19768525147995
"48","215",111910,20803,5.37951257030236,5.15359910988965,5.60542603071507
"48","217",119624,25492,4.69260944610074,4.06903057652651,5.31618831567497
"48","219",124732,28301,4.40733542984347,3.51259385405466,5.30207700563228
"48","221",154708,36939,4.18820217114703,3.64390541963711,4.73249892265694
"48","223",132027,30419,4.34028074558664,3.80440513196168,4.8761563592116
"48","225",119783,22286,5.3748092973167,4.41710154480391,6.33251704982949
"48","227",135500,28176,4.80905735377626,4.11614358433516,5.50197112321737
"48","229",73932,20839,3.54777100628629,1.70556453573602,5.38997747683656
"48","231",136036,33233,4.09340113742364,3.72511833696787,4.46168393787942
"48","233",134112,28370,4.72724709199859,4.06442254604547,5.39007163795171
"48","235",170370,31852,5.34880070325254,2.49435717214702,8.20324423435806
"48","237",144917,25732,5.63178143945282,3.91396140724448,7.34960147166116
"48","239",139596,25955,5.37838566750144,4.2250899043835,6.53168143061939
"48","241",115500,22529,5.12672555373075,4.3537612173707,5.89968989009079
"48","243",133450,14230,9.378074490513,1.06301778239862,17.6931311986274
"48","245",126299,23928,5.27829321297225,4.95716221257364,5.59942421337086
"48","247",86125,16204,5.31504566773636,1.01284449294795,9.61724684252477
"48","249",116795,20764,5.62487959930649,4.69609775864483,6.55366143996815
"48","251",156239,39051,4.00089626386008,3.77770830366214,4.22408422405802
"48","253",114816,27550,4.1675499092559,2.86477789103654,5.47032192747525
"48","255",113500,19175,5.91916558018253,3.98664093017311,7.85169023019195
"48","257",159581,41013,3.890985784995,3.4872998548108,4.2946717151792
"48","259",226945,44900,5.05445434298441,4.26471332341697,5.84419536255185
"48","261",106000,33214,3.19142530258325,0,8.98329984070833
"48","263",126167,25300,4.98683794466403,1.09080145964463,8.88287442968343
"48","265",136923,33518,4.08505877438988,3.51917868616809,4.65093886261167
"48","267",121870,24686,4.93680628696427,3.22295021843853,6.65066235549001
"48","269",111000,13885,7.99423838674829,0,22.9659575628618
"48","271",90433,25806,3.50434007595133,1.6999458060501,5.30873434585255
"48","273",113605,22743,4.9951633469639,3.36642093974139,6.62390575418642
"48","275",108861,24075,4.5217445482866,3.3700512312819,5.67343786529131
"48","277",128168,21950,5.83908883826879,4.82663900756679,6.8515386689708
"48","279",110630,24480,4.51919934640523,3.6230212680939,5.41537742471656
"48","281",153267,35536,4.31300652859072,3.61581380753211,5.01019924964934
"48","283",111893,27889,4.01208361719674,1.70524419447653,6.31892303991696
"48","285",143337,29296,4.89271572910978,4.30376275979651,5.48166869842304
"48","287",134374,29768,4.51404192421392,3.30569189427406,5.72239195415378
"48","289",114472,23912,4.78721980595517,3.80680606069324,5.76763355121709
"48","291",137118,28691,4.77912934369663,4.01126482588734,5.54699386150592
"48","293",111444,26208,4.25228937728938,3.52497929450914,4.97959946006962
"48","295",132917,32742,4.05952599108179,2.47064461878194,5.64840736338164
"48","297",123783,22511,5.49877837501666,2.67814712244156,8.31940962759176
"48","299",141565,29608,4.78130910564712,4.13334147045401,5.42927674084024
"48","301",52316,50184,1.04248366013072,0,5.56840332094304
"48","303",128774,26005,4.95189386656412,4.57227420196183,5.33151353116641
"48","305",133433,31305,4.26235425650855,3.50588688875954,5.01882162425755
"48","307",111188,21162,5.25413476987052,3.35575646709289,7.15251307264815
"48","309",134483,26775,5.02270774976657,4.74355081579176,5.30186468374138
"48","311",98250,33463,2.9360786540358,1.49115922940252,4.38099807866908
"48","313",129097,31731,4.06848192619205,2.66883395647887,5.46812989590523
"48","315",112884,18714,6.03206155819173,4.49954151630192,7.56458160008154
"48","317",177826,39392,4.51426685621446,3.47495212460609,5.55358158782283
"48","319",114929,31275,3.67478816946443,1.50836936652827,5.84120697240058
"48","321",121866,22041,5.52905948005989,4.05368960168934,7.00442935843044
"48","323",103428,17232,6.00208913649025,5.25269513986749,6.75148313311301
"48","325",148767,32741,4.543752481598,3.65851104865453,5.42899391454147
"48","327",102889,23288,4.41811233253178,2.03675435563882,6.79947030942473
"48","329",189274,39100,4.84076726342711,4.30003453876299,5.38149998809123
"48","331",122817,29302,4.19142038086137,3.68417599324538,4.69866476847737
"48","333",125014,29389,4.25376841675457,3.2819062266086,5.22563060690053
"48","335",125286,26888,4.65955072894972,3.31492944003397,6.00417201786546
"48","337",127270,26410,4.81900795153351,3.7352651731482,5.90275072991882
"48","339",193176,42479,4.54756467901787,4.29537399638729,4.79975536164845
"48","341",126277,27127,4.65503004386773,3.6696501606221,5.64040992711336
"48","343",104455,23695,4.40831399029331,3.68323469205699,5.13339328852963
"48","345",100938,20208,4.99495249406176,3.47174492526514,6.51816006285837
"48","347",111099,19731,5.63068268207389,4.801937564192,6.45942779995579
"48","349",127382,26634,4.78268378763986,4.25825803238245,5.30710954289727
"48","351",105842,20702,5.11264612114771,3.77812976248973,6.4471624798057
"48","353",110641,20622,5.36519251285035,4.44500259273355,6.28538243296716
"48","355",131495,27367,4.80487448386743,4.42844531749782,5.18130365023705
"48","357",120386,29531,4.07659747384105,2.5567133688335,5.5964815788486
"48","359",149000,39529,3.76938450251714,2.31612439058908,5.2226446144452
"48","361",142455,29899,4.76454062008763,4.24893260556698,5.28014863460828
"48","363",122128,26700,4.57408239700375,3.98737422968996,5.16079056431753
"48","365",141900,26208,5.41437728937729,4.42289147299822,6.40586310575636
"48","367",189812,42165,4.50164828649354,4.07532746077899,4.92796911220808
"48","369",126697,39938,3.17234213030197,2.47787467082029,3.86680958978364
"48","371",131917,23603,5.58899292462822,3.46459401032094,7.71339183893551
"48","373",126279,24007,5.260090806848,4.45980244805559,6.06037916564042
