"statecode","countycode","v014_numerator","v014_denominator","v014_rawvalue","v014_cihigh","v014_cilow"
"26","081",2119,150092,14.1180076219918,14.7191315353652,13.5168837086185
"42","003",2124,246465,8.61785649077962,8.98435994561067,8.25135303594857
"15","003",2140,177597,12.0497530926761,12.5602902227446,11.5392159626077
"06","001",2142,328285,6.52481837427845,6.80113992990476,6.24849681865213
"56","000",2151,128913,16.6856717320984,17.3908185677348,15.980524896462
"24","005",2165,191683,11.2946896699238,11.7704644573238,10.8189148825238
"35","001",2178,147067,14.8095765875417,15.43154707184,14.1876061032435
"06","099",2186,139785,15.6383016775763,16.29387395403,14.9827294011226
"36","029",2189,197421,11.0879794955957,11.5524793740882,10.6234796171032
"48","355",2199,85433,25.7394683553194,26.8152968156042,24.6636398950345
"44","000",2228,251561,8.85669877286225,9.22446373632739,8.48893380939711
"53","053",2229,186147,11.9744073232445,12.4715202587817,11.4772943877073
"27","053",2238,258829,8.64663542338764,9.00487468248348,8.28839616429181
"48","339",2242,158089,14.1818848876266,14.7689310092273,13.5948387660259
"06","085",2274,402762,5.6460142714556,5.87807562058417,5.41395292232703
"38","000",2292,173716,13.1939487439269,13.7341101577063,12.6537873301474
"06","083",2330,131585,17.7071854694684,18.4261834110833,16.9881875278535
"37","183",2336,273742,8.53358271657254,8.87964243862097,8.18752299452411
"08","041",2338,160913,14.529590524072,15.118552413076,13.940628635068
"12","071",2342,139932,16.736700683189,17.4145489271882,16.0588524391898
"31","055",2350,136132,17.2626568330738,17.9606156172344,16.5646980489131
"08","031",2354,122424,19.2282558975364,20.0050264184339,18.451485376639
"23","000",2364,267412,8.84029138557731,9.19665956248845,8.48392320866617
"01","097",2387,91040,26.219244288225,27.2710851344728,25.1674034419772
"34","013",2418,181932,13.2906800342985,13.8204351092092,12.7609249593878
"29","189",2443,215196,11.3524414951951,11.8026188140721,10.9022641763181
"39","113",2445,115204,21.2232214159231,22.064476970159,20.3819658616871
"53","033",2450,424689,5.76892737980028,5.99736524934433,5.54048951025622
"22","033",2484,117992,21.0522747304902,21.88017744108,20.2243720199004
"02","000",2588,150896,17.1508853780087,17.8116708405862,16.4900999154312
"36","103",2603,325236,8.00341905570109,8.31088324781876,7.69595486358343
"20","173",2608,121839,21.4052971544415,22.2268273658259,20.5837669430571
"06","107",2762,134756,20.4963044317136,21.2607028808573,19.7319059825699
"06","077",2812,197507,14.2374700643521,14.7637068908704,13.7112332378339
"01","073",2834,149746,18.9253803106594,19.6221684730742,18.2285921482445
"13","135",2847,253105,11.248296161672,11.6614854748982,10.8351068484458
"13","089",3051,157544,19.3660183821663,20.0532059711597,18.6788307931728
"30","000",3058,225503,13.5607952000639,14.0414380520506,13.0801523480772
"21","111",3080,160484,19.1919443682859,19.8697414414896,18.5141472950823
"24","510",3099,122569,25.2837177426592,26.1739149276912,24.3935205576273
"48","479",3141,82117,38.2503013992231,39.5879959709992,36.9126068274469
"13","121",3149,245918,12.8050813685863,13.2523331546179,12.3578295825546
"10","000",3152,219293,14.3734638132544,14.8752565917076,13.8716710348013
"24","033",3180,206866,15.3722699718658,15.9065642391219,14.8379757046098
"12","105",3181,166842,19.065942628355,19.7285137737097,18.4033714830002
"29","095",3313,151697,21.8395881263308,22.5832744538144,21.0959017988472
"47","037",3325,139106,23.9026354003422,24.7151029677208,23.0901678329635
"40","143",3392,153912,22.038567493113,22.7802388576844,21.2968961285415
"04","019",3403,241861,14.0700650373562,14.542803786496,13.5973262882163
"15","000",3431,260579,13.1668323234029,13.6074145945052,12.7262500523006
"36","081",3481,392904,8.85967055565736,9.15399181479445,8.56534929652027
"12","011",3506,386074,9.08116060651585,9.3817623339821,8.7805588790496
"06","067",3534,337033,10.4856201024825,10.8313340632816,10.1399061416835
"46","000",3622,204292,17.729524406242,18.3069272708815,17.1521215416026
"39","061",3661,189392,19.3302779420461,19.9564508962261,18.7041049878661
"12","099",3696,285967,12.9245682194099,13.3412515561725,12.5078848826473
"49","035",3737,286820,13.0290774701904,13.4468195155503,12.6113354248304
"12","095",3905,328499,11.887403005793,12.2602516246069,11.5145543869791
"48","061",4019,123069,32.6564772607237,33.6661169225968,31.6468375988505
"37","119",4057,254549,15.9379922922502,16.4284337560315,15.4475508284689
"12","031",4144,198535,20.8728939481703,21.5084134243591,20.2373744719816
"39","035",4252,250036,17.0055512006271,17.5167033092567,16.4943990919975
"39","049",4604,295066,15.603288755736,16.054006399778,15.152571111694
"55","079",4686,213353,21.9636002306037,22.5924667295355,21.334733731672
"06","019",4736,259514,18.249497136956,18.7692550698121,17.7297392040999
"40","109",4740,182244,26.0090867189043,26.749530352209,25.2686430855996
"48","453",4840,271219,17.8453574417721,18.3481150387932,17.3425998447511
"12","057",4855,324280,14.9716294560257,15.3927733652747,14.5504855467766
"36","005",4861,317995,15.2864038742748,15.7161367607235,14.856670987826
"06","059",4899,704262,6.95621799841536,7.15101198032215,6.76142401650857
"36","047",4948,475260,10.4111433741531,10.701237979837,10.1210487684692
"06","029",5080,239644,21.1981105306204,21.7810471895839,20.6151738716569
"12","086",5449,537346,10.1405798126347,10.4098327531725,9.87132687209684
"18","097",5453,215091,25.3520602907607,26.0249619226119,24.6791586589094
"48","141",5609,219376,25.5679746189191,26.2371033497369,24.8988458881013
"16","000",5959,478023,12.4659273716955,12.782442134399,12.149412608992
"09","000",5982,824865,7.25209579749414,7.43587501554234,7.06831657944594
"06","073",6001,696520,8.61568942743927,8.83367828402604,8.3977005708525
"47","157",6211,209642,29.6266969404986,30.3635120815335,28.8898817994636
"31","000",6797,466533,14.5691730274171,14.9155367012712,14.222809353563
"42","101",6953,345898,20.1013015397603,20.5737931867106,19.6288098928099
"26","163",7034,380454,18.4884374983572,18.920508479224,18.0563665174904
"06","065",7036,615753,11.4266597158276,11.6936604467831,11.1596589848722
"32","003",7415,479145,15.4754823696376,15.8277272490666,15.1232374902086
"06","071",7511,537840,13.9651197382121,14.2809486283128,13.6492908481114
"54","000",7759,362496,21.4043741172316,21.8806468613218,20.9281013731414
"48","215",8500,267137,31.8188794513677,32.4953228918605,31.1424360108748
"41","000",8953,853547,10.4891704850465,10.7064470683635,10.2718939017296
"49","000",9310,919349,10.1267309802915,10.3324386591802,9.92102330140276
"25","000",9699,1577853,6.14696045829364,6.26929610189689,6.02462481469039
"48","439",9777,539262,18.1303336782492,18.4897179453111,17.7709494111872
"19","000",9803,747479,13.114749712032,13.3743687741995,12.8551306498645
"35","000",10111,484644,20.8627363590594,21.2693952633132,20.4560774548057
"32","000",10121,642778,15.7457162504006,16.0524819369889,15.4389505638123
"48","029",10443,499386,20.9116795424782,21.3127607810136,20.5105983039427
"27","000",11113,1275083,8.71551106869121,8.87755518730936,8.55346695007306
"20","000",11819,693124,17.0517829421575,17.3592053365295,16.7443605477856
"17","031",13208,1078106,12.2511144544228,12.4600503882266,12.0421785206191
"55","000",14308,1312272,10.9032273796896,11.0818850533819,10.7245697059973
"08","000",15335,1259097,12.1793634644511,12.3721331648364,11.9865937640658
"04","013",15660,1041035,15.0427219065641,15.27832805478,14.8071157583483
"48","113",16026,619769,25.8580212950309,26.2583703345549,25.4576722555069
"24","000",16069,1336811,12.0203977974448,12.2062554665452,11.8345401283445
"34","000",16770,1946428,8.61578234591775,8.74618434799595,8.48538034383956
"53","000",16837,1566293,10.7495851670154,10.9119587672871,10.5872115667437
"05","000",18244,690826,26.4089654992719,26.7921848482786,26.0257461502652
"28","000",18600,706810,26.3154171559542,26.6936069965916,25.9372273153168
"06","037",20426,2106739,9.69555317483561,9.82851807142509,9.56258827824614
"45","000",21840,1154956,18.9098112828541,19.1606051712844,18.6590173944237
"40","000",21876,931005,23.497188522081,23.8085665869738,23.1858104571882
"21","000",22762,989824,22.9960073710074,23.2947541978073,22.6972605442075
"51","000",23181,1904805,12.169749659414,12.3264145329426,12.0130847858853
"48","201",24181,1143042,21.1549531863221,21.421596692555,20.8883096800892
"29","000",24432,1355794,18.020436733014,18.246402095999,17.794471370029
"01","000",25457,1129258,22.5431212353599,22.8200490042365,22.2661934664832
"22","000",25481,1028608,24.7723136510702,25.0764822711792,24.4681450309612
"04","000",26864,1658918,16.1936876928215,16.387337242454,16.000038143189
"26","000",28142,2202717,12.7760397726989,12.9253105681448,12.626768977253
"18","000",28265,1577089,17.9222605699488,18.1312019041871,17.7133192357106
"42","000",32864,2823548,11.6392567082267,11.7650974029526,11.5134160135007
"47","000",33153,1500285,22.0978014177306,22.3356736351313,21.8599292003299
"17","000",35215,2823869,12.4704793317254,12.6007286239157,12.3402300395351
"36","000",39304,4087606,9.61540813865133,9.71046980415248,9.52034647315018
"37","000",39359,2415053,16.2973649025508,16.45837437726,16.1363554278416
"39","000",42530,2593240,16.4003331739446,16.5562026411363,16.2444637067528
"13","000",45675,2577998,17.7172363981663,17.8797212105494,17.5547515857832
"12","000",60452,4286523,14.102805467275,14.2152287467501,13.9903821877999
"06","000",93377,8790576,10.6223983502333,10.6905315361009,10.5542651643656
"48","000",155279,7258289,21.3933338835089,21.4997428384168,21.286924928601
"00","000",1078600,73681453,14.6386906892295,14.6663173310923,14.6110640473667
"02","013",NA,182,NA,NA,NA
"02","016",NA,528,NA,NA,NA
"02","060",NA,131,NA,NA,NA
"02","063",NA,825,NA,NA,NA
"02","066",NA,433,NA,NA,NA
"02","068",NA,238,NA,NA,NA
"02","100",NA,413,NA,NA,NA
"02","105",NA,370,NA,NA,NA
"02","164",NA,382,NA,NA,NA
"02","195",NA,613,NA,NA,NA
"02","220",NA,1583,NA,NA,NA
"02","230",NA,107,NA,NA,NA
"02","275",NA,353,NA,NA,NA
"02","282",NA,105,NA,NA,NA
"13","265",NA,219,NA,NA,NA
"06","003",NA,231,NA,NA,NA
"26","083",NA,367,NA,NA,NA
"06","091",NA,417,NA,NA,NA
"38","083",NA,186,NA,NA,NA
"08","017",NA,329,NA,NA,NA
"08","019",NA,1288,NA,NA,NA
"20","153",NA,409,NA,NA,NA
"08","027",NA,701,NA,NA,NA
"08","033",NA,366,NA,NA,NA
"08","047",NA,893,NA,NA,NA
"08","053",NA,105,NA,NA,NA
"08","057",NA,219,NA,NA,NA
"08","061",NA,261,NA,NA,NA
"20","195",NA,482,NA,NA,NA
"31","103",NA,149,NA,NA,NA
"20","203",NA,568,NA,NA,NA
"08","079",NA,93,NA,NA,NA
"08","091",NA,765,NA,NA,NA
"31","125",NA,740,NA,NA,NA
"08","111",NA,64,NA,NA,NA
"08","113",NA,1232,NA,NA,NA
"08","115",NA,428,NA,NA,NA
"09","110",NA,NA,NA,NA,NA
"09","120",NA,NA,NA,NA,NA
"09","130",NA,NA,NA,NA,NA
"09","140",NA,NA,NA,NA,NA
"09","150",NA,NA,NA,NA,NA
"09","160",NA,NA,NA,NA,NA
"09","170",NA,NA,NA,NA,NA
"09","180",NA,NA,NA,NA,NA
"09","190",NA,NA,NA,NA,NA
"13","007",NA,570,NA,NA,NA
"30","015",NA,1414,NA,NA,NA
"20","017",NA,513,NA,NA,NA
"30","037",NA,140,NA,NA,NA
"20","025",NA,467,NA,NA,NA
"15","005",NA,4,NA,NA,NA
"20","049",NA,505,NA,NA,NA
"30","069",NA,68,NA,NA,NA
"30","075",NA,258,NA,NA,NA
"38","011",NA,572,NA,NA,NA
"16","023",NA,612,NA,NA,NA
"16","025",NA,279,NA,NA,NA
"30","091",NA,592,NA,NA,NA
"16","033",NA,216,NA,NA,NA
"16","037",NA,684,NA,NA,NA
"38","033",NA,354,NA,NA,NA
"20","105",NA,635,NA,NA,NA
"31","009",NA,68,NA,NA,NA
"38","063",NA,545,NA,NA,NA
"38","067",NA,1266,NA,NA,NA
"20","127",NA,993,NA,NA,NA
"38","075",NA,459,NA,NA,NA
"46","055",NA,393,NA,NA,NA
"20","141",NA,624,NA,NA,NA
"20","143",NA,1155,NA,NA,NA
"17","013",NA,819,NA,NA,NA
"27","031",NA,682,NA,NA,NA
"31","073",NA,327,NA,NA,NA
"20","179",NA,544,NA,NA,NA
"31","083",NA,563,NA,NA,NA
"20","183",NA,661,NA,NA,NA
"31","087",NA,557,NA,NA,NA
"31","091",NA,151,NA,NA,NA
"46","111",NA,424,NA,NA,NA
"27","069",NA,861,NA,NA,NA
"27","073",NA,1309,NA,NA,NA
"31","167",NA,1325,NA,NA,NA
"31","169",NA,1040,NA,NA,NA
"31","183",NA,97,NA,NA,NA
"35","003",NA,474,NA,NA,NA
"29","087",NA,837,NA,NA,NA
"48","263",NA,150,NA,NA,NA
"29","227",NA,347,NA,NA,NA
"30","011",NA,180,NA,NA,NA
"30","019",NA,286,NA,NA,NA
"30","033",NA,266,NA,NA,NA
"20","023",NA,401,NA,NA,NA
"30","045",NA,352,NA,NA,NA
"20","033",NA,382,NA,NA,NA
"20","039",NA,424,NA,NA,NA
"20","047",NA,616,NA,NA,NA
"20","063",NA,569,NA,NA,NA
"20","065",NA,446,NA,NA,NA
"20","071",NA,279,NA,NA,NA
"38","019",NA,618,NA,NA,NA
"30","097",NA,750,NA,NA,NA
"20","083",NA,400,NA,NA,NA
"30","103",NA,107,NA,NA,NA
"20","097",NA,746,NA,NA,NA
"20","101",NA,340,NA,NA,NA
"31","007",NA,162,NA,NA,NA
"38","051",NA,385,NA,NA,NA
"31","011",NA,1069,NA,NA,NA
"31","015",NA,353,NA,NA,NA
"31","017",NA,684,NA,NA,NA
"46","039",NA,847,NA,NA,NA
"46","049",NA,496,NA,NA,NA
"38","081",NA,645,NA,NA,NA
"20","147",NA,1053,NA,NA,NA
"27","011",NA,951,NA,NA,NA
"38","095",NA,361,NA,NA,NA
"46","069",NA,224,NA,NA,NA
"31","057",NA,258,NA,NA,NA
"31","059",NA,1148,NA,NA,NA
"31","061",NA,503,NA,NA,NA
"31","063",NA,672,NA,NA,NA
"20","165",NA,566,NA,NA,NA
"31","069",NA,226,NA,NA,NA
"31","071",NA,357,NA,NA,NA
"31","085",NA,136,NA,NA,NA
"20","187",NA,574,NA,NA,NA
"46","107",NA,485,NA,NA,NA
"20","199",NA,359,NA,NA,NA
"46","117",NA,625,NA,NA,NA
"46","119",NA,272,NA,NA,NA
"31","113",NA,173,NA,NA,NA
"31","115",NA,108,NA,NA,NA
"31","117",NA,104,NA,NA,NA
"31","129",NA,754,NA,NA,NA
"31","135",NA,596,NA,NA,NA
"31","165",NA,239,NA,NA,NA
"31","171",NA,126,NA,NA,NA
"32","009",NA,93,NA,NA,NA
"32","017",NA,878,NA,NA,NA
"28","055",NA,89,NA,NA,NA
"36","041",NA,679,NA,NA,NA
"48","101",NA,280,NA,NA,NA
"41","023",NA,1093,NA,NA,NA
"30","059",NA,297,NA,NA,NA
"41","055",NA,296,NA,NA,NA
"38","023",NA,427,NA,NA,NA
"48","433",NA,300,NA,NA,NA
"38","069",NA,867,NA,NA,NA
"38","073",NA,1027,NA,NA,NA
"42","053",NA,311,NA,NA,NA
"48","301",NA,29,NA,NA,NA
"31","133",NA,498,NA,NA,NA
"30","025",NA,722,NA,NA,NA
"48","327",NA,339,NA,NA,NA
"30","039",NA,497,NA,NA,NA
"48","345",NA,215,NA,NA,NA
"55","037",NA,577,NA,NA,NA
"55","051",NA,982,NA,NA,NA
"38","021",NA,1244,NA,NA,NA
"38","027",NA,501,NA,NA,NA
"38","029",NA,651,NA,NA,NA
"38","031",NA,676,NA,NA,NA
"30","107",NA,465,NA,NA,NA
"30","109",NA,181,NA,NA,NA
"38","039",NA,347,NA,NA,NA
"26","131",NA,839,NA,NA,NA
"31","005",NA,132,NA,NA,NA
"38","049",NA,1092,NA,NA,NA
"46","025",NA,596,NA,NA,NA
"38","065",NA,376,NA,NA,NA
"46","043",NA,635,NA,NA,NA
"46","053",NA,809,NA,NA,NA
"38","087",NA,95,NA,NA,NA
"46","061",NA,997,NA,NA,NA
"31","049",NA,390,NA,NA,NA
"38","103",NA,683,NA,NA,NA
"31","077",NA,437,NA,NA,NA
"46","097",NA,503,NA,NA,NA
"49","009",NA,175,NA,NA,NA
"49","031",NA,379,NA,NA,NA
"31","143",NA,1142,NA,NA,NA
"31","149",NA,249,NA,NA,NA
"31","163",NA,644,NA,NA,NA
"32","011",NA,363,NA,NA,NA
"35","011",NA,345,NA,NA,NA
"35","021",NA,40,NA,NA,NA
"35","023",NA,848,NA,NA,NA
"48","261",NA,82,NA,NA,NA
"48","269",NA,58,NA,NA,NA
"48","033",NA,133,NA,NA,NA
"48","095",NA,536,NA,NA,NA
"41","021",NA,310,NA,NA,NA
"30","061",NA,808,NA,NA,NA
"48","125",NA,376,NA,NA,NA
"30","079",NA,150,NA,NA,NA
"38","013",NA,378,NA,NA,NA
"41","063",NA,1259,NA,NA,NA
"41","069",NA,180,NA,NA,NA
"55","091",NA,1320,NA,NA,NA
"46","105",NA,506,NA,NA,NA
"48","431",NA,384,NA,NA,NA
"53","055",NA,2429,NA,NA,NA
"48","443",NA,131,NA,NA,NA
"46","045",NA,754,NA,NA,NA
"53","069",NA,827,NA,NA,NA
"38","091",NA,307,NA,NA,NA
"46","077",NA,919,NA,NA,NA
"31","075",NA,103,NA,NA,NA
"48","045",NA,247,NA,NA,NA
"38","001",NA,379,NA,NA,NA
"48","311",NA,159,NA,NA,NA
"30","051",NA,362,NA,NA,NA
"30","055",NA,320,NA,NA,NA
"38","037",NA,377,NA,NA,NA
"38","043",NA,411,NA,NA,NA
